title,url,matching_questions,similarity,date
"Interview: Joe Rogan Interviews Donald Trump for His Podcast in Austin, Texas - October 25, 2024",https://player.vimeo.com/video/1023851553,"Will Trump say ""tax"" 10 or more times on The Joe Rogan Experience?",0.4956846237182617,2024-10-25
"Interview: Joe Rogan Interviews Donald Trump for His Podcast in Austin, Texas - October 25, 2024",https://player.vimeo.com/video/1023851553,Will Joe Rogan announce he is voting for Trump?,0.4909503161907196,2024-10-25
"Interview: Joe Rogan Interviews Donald Trump for His Podcast in Austin, Texas - October 25, 2024",https://player.vimeo.com/video/1023851553,"Will Trump say ""Melania"" on The Joe Rogan Experience?",0.49058645963668823,2024-10-25
"Interview: Joe Rogan Interviews Donald Trump for His Podcast in Austin, Texas - October 25, 2024",https://player.vimeo.com/video/1023851553,"Will Trump say ""fake news"" on The Joe Rogan Experience?",0.4840621054172516,2024-10-25
"Interview: Joe Rogan Interviews Donald Trump for His Podcast in Austin, Texas - October 25, 2024",https://player.vimeo.com/video/1023851553,"Will Trump say ""FEMA"" on The Joe Rogan Experience?",0.4822341203689575,2024-10-25
"Interview: Joe Rogan Interviews Donald Trump for His Podcast in Austin, Texas - October 25, 2024",https://player.vimeo.com/video/1023851553,"Will Trump say ""Epstein"" on The Joe Rogan Experience?",0.4791567921638489,2024-10-25
"Interview: Joe Rogan Interviews Donald Trump for His Podcast in Austin, Texas - October 25, 2024",https://player.vimeo.com/video/1023851553,"Will Trump say ""alien"" on The Joe Rogan Experience?",0.4790503978729248,2024-10-25
"Interview: Joe Rogan Interviews Donald Trump for His Podcast in Austin, Texas - October 25, 2024",https://player.vimeo.com/video/1023851553,"Will Trump say ""weave"" on The Joe Rogan Experience?",0.46558016538619995,2024-10-25
"Interview: Joe Rogan Interviews Donald Trump for His Podcast in Austin, Texas - October 25, 2024",https://player.vimeo.com/video/1023851553,"Will Trump say ""Elon"" on The Joe Rogan Experience?",0.45691680908203125,2024-10-25
"Interview: Joe Rogan Interviews Donald Trump for His Podcast in Austin, Texas - October 25, 2024",https://player.vimeo.com/video/1023851553,"Will Trump say ""Kennedy"" on The Joe Rogan Experience?",0.4492672085762024,2024-10-25
"Interview: Joe Rogan Interviews Donald Trump for His Podcast in Austin, Texas - October 25, 2024",https://player.vimeo.com/video/1023851553,"Will Trump say ""women's sports"" on The Joe Rogan Experience?",0.44797226786613464,2024-10-25
"Interview: Joe Rogan Interviews Donald Trump for His Podcast in Austin, Texas - October 25, 2024",https://player.vimeo.com/video/1023851553,Will Trump x Rogan interview last 90-120 min?,0.4334675669670105,2024-10-25
"Interview: Joe Rogan Interviews Donald Trump for His Podcast in Austin, Texas - October 25, 2024",https://player.vimeo.com/video/1023851553,Will Trump x Rogan interview last 60-90 min?,0.432422935962677,2024-10-25
"Interview: Joe Rogan Interviews Donald Trump for His Podcast in Austin, Texas - October 25, 2024",https://player.vimeo.com/video/1023851553,Will Trump x Rogan interview last 120-150 min?,0.4314742684364319,2024-10-25
"Interview: Joe Rogan Interviews Donald Trump for His Podcast in Austin, Texas - October 25, 2024",https://player.vimeo.com/video/1023851553,"Will Trump say ""FBI"" on The Joe Rogan Experience?",0.4294818937778473,2024-10-25
"Interview: Joe Rogan Interviews Donald Trump for His Podcast in Austin, Texas - October 25, 2024",https://player.vimeo.com/video/1023851553,"Will Trump say ""vaccine"" on The Joe Rogan Experience?",0.4289686679840088,2024-10-25
"Interview: Joe Rogan Interviews Donald Trump for His Podcast in Austin, Texas - October 25, 2024",https://player.vimeo.com/video/1023851553,Will Trump x Rogan interview be under 1 hour?,0.42890915274620056,2024-10-25
"Interview: Joe Rogan Interviews Donald Trump for His Podcast in Austin, Texas - October 25, 2024",https://player.vimeo.com/video/1023851553,Will Trump x Rogan interview last 150-180 min?,0.4260292053222656,2024-10-25
"Interview: Joe Rogan Interviews Donald Trump for His Podcast in Austin, Texas - October 25, 2024",https://player.vimeo.com/video/1023851553,Will Trump x Rogan interview last 180 min or more?,0.4245682954788208,2024-10-25
"Interview: Joe Rogan Interviews Donald Trump for His Podcast in Austin, Texas - October 25, 2024",https://player.vimeo.com/video/1023851553,"Will Trump say ""Dana"" on The Joe Rogan Experience?",0.42223018407821655,2024-10-25
"Interview: Joe Rogan Interviews Donald Trump for His Podcast in Austin, Texas - October 25, 2024",https://player.vimeo.com/video/1023851553,"Will Trump say ""McDonald's"" on The Joe Rogan Experience?",0.4125845432281494,2024-10-25
"Interview: Joe Rogan Interviews Donald Trump for His Podcast in Austin, Texas - October 25, 2024",https://player.vimeo.com/video/1023851553,"Will Trump say ""cold plunge"" on The Joe Rogan Experience?",0.40915989875793457,2024-10-25
"Interview: Joe Rogan Interviews Donald Trump for His Podcast in Austin, Texas - October 25, 2024",https://player.vimeo.com/video/1023851553,"Will Trump say ""Dark MAGA"" on The Joe Rogan Experience?",0.409000039100647,2024-10-25
"Interview: Joe Rogan Interviews Donald Trump for His Podcast in Austin, Texas - October 25, 2024",https://player.vimeo.com/video/1023851553,"Will Trump say ""weed"" on The Joe Rogan Experience?",0.4010830521583557,2024-10-25
"Interview: John Catsimatidis and Rita Cosby Interview Donald Trump on WABC Radio - October 24, 2024",https://player.vimeo.com/video/1023842507,Will any other Republican Politician win the popular vote in the 2024 Presidential Election?,0.48408371210098267,2024-10-24
"Interview: John Catsimatidis and Rita Cosby Interview Donald Trump on WABC Radio - October 24, 2024",https://player.vimeo.com/video/1023842507,Will Donald Trump win the popular vote in the 2024 Presidential Election?,0.4609326124191284,2024-10-24
"Interview: John Catsimatidis and Rita Cosby Interview Donald Trump on WABC Radio - October 24, 2024",https://player.vimeo.com/video/1023842507,Will any other Democrat Politician win the popular vote in the 2024 Presidential Election?,0.4553740918636322,2024-10-24
"Interview: John Catsimatidis and Rita Cosby Interview Donald Trump on WABC Radio - October 24, 2024",https://player.vimeo.com/video/1023842507,Will any other Republican Politician win the 2024 US Presidential Election?,0.4491163492202759,2024-10-24
"Interview: John Catsimatidis and Rita Cosby Interview Donald Trump on WABC Radio - October 24, 2024",https://player.vimeo.com/video/1023842507,Trump-Vance Republican ticket on election day?,0.4444310665130615,2024-10-24
"Interview: John Catsimatidis and Rita Cosby Interview Donald Trump on WABC Radio - October 24, 2024",https://player.vimeo.com/video/1023842507,Will either Kamala or Trump win every swing state?,0.4379957914352417,2024-10-24
"Interview: John Catsimatidis and Rita Cosby Interview Donald Trump on WABC Radio - October 24, 2024",https://player.vimeo.com/video/1023842507,Democrats win popular vote by 4-5%?,0.4372010827064514,2024-10-24
"Interview: John Catsimatidis and Rita Cosby Interview Donald Trump on WABC Radio - October 24, 2024",https://player.vimeo.com/video/1023842507,Associated Press declares winner before 3am on Nov 6?,0.4341144263744354,2024-10-24
"Interview: John Catsimatidis and Rita Cosby Interview Donald Trump on WABC Radio - October 24, 2024",https://player.vimeo.com/video/1023842507,Trump eligible to vote in the election?,0.4332606792449951,2024-10-24
"Interview: John Catsimatidis and Rita Cosby Interview Donald Trump on WABC Radio - October 24, 2024",https://player.vimeo.com/video/1023842507,Will Trump mention $MAGA before Election?,0.4322516918182373,2024-10-24
"Interview: John Catsimatidis and Rita Cosby Interview Donald Trump on WABC Radio - October 24, 2024",https://player.vimeo.com/video/1023842507,Will Gavin Newsom win the popular vote in the 2024 Presidential Election?,0.42786353826522827,2024-10-24
"Interview: John Catsimatidis and Rita Cosby Interview Donald Trump on WABC Radio - October 24, 2024",https://player.vimeo.com/video/1023842507,Will Trump lead in RCP on Oct 25?,0.4270913600921631,2024-10-24
"Interview: John Catsimatidis and Rita Cosby Interview Donald Trump on WABC Radio - October 24, 2024",https://player.vimeo.com/video/1023842507,Kamala flips a 2020 Trump state?,0.42692840099334717,2024-10-24
"Interview: John Catsimatidis and Rita Cosby Interview Donald Trump on WABC Radio - October 24, 2024",https://player.vimeo.com/video/1023842507,Democrats win popular vote by 5-6%?,0.4256678819656372,2024-10-24
"Interview: John Catsimatidis and Rita Cosby Interview Donald Trump on WABC Radio - October 24, 2024",https://player.vimeo.com/video/1023842507,Kamala Harris wins the popular vote?,0.4224247336387634,2024-10-24
"Interview: John Catsimatidis and Rita Cosby Interview Donald Trump on WABC Radio - October 24, 2024",https://player.vimeo.com/video/1023842507,Democrats win popular vote by 3-4%?,0.4192708134651184,2024-10-24
"Interview: John Catsimatidis and Rita Cosby Interview Donald Trump on WABC Radio - October 24, 2024",https://player.vimeo.com/video/1023842507,Democrats win popular vote by 7% or more?,0.4181819558143616,2024-10-24
"Interview: John Catsimatidis and Rita Cosby Interview Donald Trump on WABC Radio - October 24, 2024",https://player.vimeo.com/video/1023842507,Democrats win popular vote by 0-1%?,0.41603606939315796,2024-10-24
"Interview: John Catsimatidis and Rita Cosby Interview Donald Trump on WABC Radio - October 24, 2024",https://player.vimeo.com/video/1023842507,Will Donald Trump win the 2024 US Presidential Election?,0.415160596370697,2024-10-24
"Interview: John Catsimatidis and Rita Cosby Interview Donald Trump on WABC Radio - October 24, 2024",https://player.vimeo.com/video/1023842507,Donald & Melania Trump divorce before election?,0.4126048684120178,2024-10-24
"Interview: John Catsimatidis and Rita Cosby Interview Donald Trump on WABC Radio - October 24, 2024",https://player.vimeo.com/video/1023842507,Democrats win popular vote by 6-7%?,0.41096824407577515,2024-10-24
"Interview: John Catsimatidis and Rita Cosby Interview Donald Trump on WABC Radio - October 24, 2024",https://player.vimeo.com/video/1023842507,GOP wins popular vote by 4-5%?,0.4080684781074524,2024-10-24
"Interview: John Catsimatidis and Rita Cosby Interview Donald Trump on WABC Radio - October 24, 2024",https://player.vimeo.com/video/1023842507,Democrats win popular vote by 2-3%?,0.4059564769268036,2024-10-24
"Interview: John Catsimatidis and Rita Cosby Interview Donald Trump on WABC Radio - October 24, 2024",https://player.vimeo.com/video/1023842507,Will the election be called on Nov 5?,0.40582969784736633,2024-10-24
"Interview: John Catsimatidis and Rita Cosby Interview Donald Trump on WABC Radio - October 24, 2024",https://player.vimeo.com/video/1023842507,Will Kanye West win the popular vote in the 2024 Presidential Election?,0.40542906522750854,2024-10-24
"Interview: John Catsimatidis and Rita Cosby Interview Donald Trump on WABC Radio - October 24, 2024",https://player.vimeo.com/video/1023842507,Democrats win popular vote by 1-2%?,0.4014584422111511,2024-10-24
"Interview: John Catsimatidis and Rita Cosby Interview Donald Trump on WABC Radio - October 24, 2024",https://player.vimeo.com/video/1023842507,Will Trump win 5 swing states?,0.4004751741886139,2024-10-24
"Interview: John Micklethwait of Bloomberg Interviews Donald Trump in Chicago - October 15, 2024",https://player.vimeo.com/video/1020055675,Will Donald Trump win the 2024 US Presidential Election?,0.44629448652267456,2024-10-15
"Interview: John Micklethwait of Bloomberg Interviews Donald Trump in Chicago - October 15, 2024",https://player.vimeo.com/video/1020055675,Trump nominates RFK Jr. to Cabinet?,0.44026535749435425,2024-10-15
"Interview: John Micklethwait of Bloomberg Interviews Donald Trump in Chicago - October 15, 2024",https://player.vimeo.com/video/1020055675,Will Trump launch a coin before the election?,0.4298356771469116,2024-10-15
"Interview: John Micklethwait of Bloomberg Interviews Donald Trump in Chicago - October 15, 2024",https://player.vimeo.com/video/1020055675,Trump blowout victory?,0.42204970121383667,2024-10-15
"Interview: John Micklethwait of Bloomberg Interviews Donald Trump in Chicago - October 15, 2024",https://player.vimeo.com/video/1020055675,Will Donald Trump win the popular vote in the 2024 Presidential Election?,0.42101356387138367,2024-10-15
"Interview: John Micklethwait of Bloomberg Interviews Donald Trump in Chicago - October 15, 2024",https://player.vimeo.com/video/1020055675,Trump nominates Elon Musk to Cabinet?,0.4194543957710266,2024-10-15
"Interview: John Solomon Interviews Donald Trump on the Phone on Real America's Voice - October 22, 2024",https://player.vimeo.com/video/1022605188,Will Trump drop out of presidential race?,0.5098607540130615,2024-10-22
"Interview: John Solomon Interviews Donald Trump on the Phone on Real America's Voice - October 22, 2024",https://player.vimeo.com/video/1022605188,Trump-Vance Republican ticket on election day?,0.4941067099571228,2024-10-22
"Interview: John Solomon Interviews Donald Trump on the Phone on Real America's Voice - October 22, 2024",https://player.vimeo.com/video/1022605188,Trump ineligible to run for President?,0.47802233695983887,2024-10-22
"Interview: John Solomon Interviews Donald Trump on the Phone on Real America's Voice - October 22, 2024",https://player.vimeo.com/video/1022605188,Trump fires campaign manager?,0.455302357673645,2024-10-22
"Interview: John Solomon Interviews Donald Trump on the Phone on Real America's Voice - October 22, 2024",https://player.vimeo.com/video/1022605188,Will Trump tweet 50 or more times October 18-25?,0.44820636510849,2024-10-22
"Interview: John Solomon Interviews Donald Trump on the Phone on Real America's Voice - October 22, 2024",https://player.vimeo.com/video/1022605188,Trump eligible to vote in the election?,0.44371166825294495,2024-10-22
