title,url,matching_questions,similarity,yes_price,change_1d,change_3d,change_5d
King Charles sends a letter to President Trump,https://www.youtube.com/watch?v=oXIi896XSIM,Will Donald Trump say Germany during his presser with Starmer on Feb 27?,0.5694844722747803,0.345,1,1,1
King Charles sends a letter to President Trump,https://www.youtube.com/watch?v=oXIi896XSIM,Will Donald Trump say Ukraine 10+ times during his presser with Starmer on Feb 27?,0.5433036088943481,0.5,1,1,1
King Charles sends a letter to President Trump,https://www.youtube.com/watch?v=oXIi896XSIM,Will Donald Trump say Putin 3+ times during his presser with Starmer on Feb 27?,0.5336169004440308,0.675,1,1,1
King Charles sends a letter to President Trump,https://www.youtube.com/watch?v=oXIi896XSIM,Will Donald Trump say NATO 3+ times during his presser with Starmer on Feb 27?,0.5109167098999023,0.37,1,1,1
King Charles sends a letter to President Trump,https://www.youtube.com/watch?v=oXIi896XSIM,Will Donald Trump say Pond during his presser with Starmer on Feb 27?,0.5074950456619263,0.5,-1,-1,-1
King Charles sends a letter to President Trump,https://www.youtube.com/watch?v=oXIi896XSIM,Will Donald Trump say Crypto or Bitcoin during his presser with Starmer on Feb 27?,0.4995025396347046,0.125,-1,-1,-1
King Charles sends a letter to President Trump,https://www.youtube.com/watch?v=oXIi896XSIM,Will Putin meet with Trump in February?,0.4982031583786011,0.0065,-1,-1,-1
King Charles sends a letter to President Trump,https://www.youtube.com/watch?v=oXIi896XSIM,Will Donald Trump say Gaza during his presser with Starmer on Feb 27?,0.4971007704734802,0.245,1,1,1
King Charles sends a letter to President Trump,https://www.youtube.com/watch?v=oXIi896XSIM,Will Donald Trump say Gold during his presser with Starmer on Feb 27?,0.4945334196090698,0.265,-1,-1,-1
King Charles sends a letter to President Trump,https://www.youtube.com/watch?v=oXIi896XSIM,Will Donald Trump say Climate during his presser with Starmer on Feb 27?,0.4870308041572571,0.35,-1,-1,-1
King Charles sends a letter to President Trump,https://www.youtube.com/watch?v=oXIi896XSIM,Will Donald Trump say Mineral during his presser with Starmer on Feb 27?,0.4824677109718323,0.7,1,1,1
King Charles sends a letter to President Trump,https://www.youtube.com/watch?v=oXIi896XSIM,Will Donald Trump say Tariff 5+ times during his presser with Starmer on Feb 27?,0.4809860289096832,0.425,1,1,1
King Charles sends a letter to President Trump,https://www.youtube.com/watch?v=oXIi896XSIM,Will Trump meet with Zelenskyy before July?,0.479992926120758,0.9895,1,1,1
King Charles sends a letter to President Trump,https://www.youtube.com/watch?v=oXIi896XSIM,Will Trump meet with Volodymyr Zelenskyy in 2025?,0.4778011441230774,0.997,0,0,0
King Charles sends a letter to President Trump,https://www.youtube.com/watch?v=oXIi896XSIM,Will Trump cut Ukraine off from Starlink?,0.4775935113430023,0.029,1,1,1
King Charles sends a letter to President Trump,https://www.youtube.com/watch?v=oXIi896XSIM,Will Donald Trump say Zelensky 3+ times during his presser with Starmer on Feb 27?,0.4607791006565094,0.355,1,1,1
King Charles sends a letter to President Trump,https://www.youtube.com/watch?v=oXIi896XSIM,Will Donald Trump say Egg during his presser with Starmer on Feb 27?,0.4592358469963074,0.5,-1,-1,-1
King Charles sends a letter to President Trump,https://www.youtube.com/watch?v=oXIi896XSIM,Will Donald Trump say Drone during his presser with Starmer on Feb 27?,0.4586778879165649,0.335,-1,-1,-1
King Charles sends a letter to President Trump,https://www.youtube.com/watch?v=oXIi896XSIM,Will Donald Trump say Elon during his presser with Starmer on Feb 27?,0.4532454013824463,0.44,-1,-1,-1
King Charles sends a letter to President Trump,https://www.youtube.com/watch?v=oXIi896XSIM,Will Trump meet with Volodymyr Zelenskyy in his first 100 days?,0.4449349343776703,0.987,1,1,1
King Charles sends a letter to President Trump,https://www.youtube.com/watch?v=oXIi896XSIM,Will Donald Trump say Pay 5+ times during his presser with Starmer on Feb 27?,0.4438773393630981,0.265,-1,-1,-1
King Charles sends a letter to President Trump,https://www.youtube.com/watch?v=oXIi896XSIM,Will Trump invite the Philadelphia Eagles to the White House?,0.4386001825332641,0.945,-1,-1,-1
King Charles sends a letter to President Trump,https://www.youtube.com/watch?v=oXIi896XSIM,Will Trump cut aid to Jordan or Egypt before March?,0.4349338412284851,0.004,-1,0,0
King Charles sends a letter to President Trump,https://www.youtube.com/watch?v=oXIi896XSIM,Will Donald Trump say Beautiful 5+ times during his presser with Starmer on Feb 27?,0.4271683096885681,0.61,1,1,1
King Charles sends a letter to President Trump,https://www.youtube.com/watch?v=oXIi896XSIM,Will Tony Blair be named in Epstein files?,0.4255353212356567,0.33,1,1,1
King Charles sends a letter to President Trump,https://www.youtube.com/watch?v=oXIi896XSIM,Will Donald Trump say AI or Artificial Intelligence during his presser with Starmer on Feb 27?,0.4036122858524322,0.37,-1,-1,-1
Angry protesters have been seen at GOP town halls. Here's who the House speaker says is responsible,https://www.youtube.com/watch?v=zvuwgk_Iq6E,Will Mitch McConnell vote to confirm Lori Chavez-DeRemer as Secretary of Labor?,0.4060648679733276,0.65,-1,1,1
Angry protesters have been seen at GOP town halls. Here's who the House speaker says is responsible,https://www.youtube.com/watch?v=zvuwgk_Iq6E,Will John Fetterman vote to confirm Lori Chavez-DeRemer as Secretary of Labor?,0.4038490056991577,0.75,-1,1,1
Trump Gaza is finally here!': US president promotes Gaza plan in AI video,https://www.youtube.com/watch?v=TBIcrv2S9Ww,Will Trump cut aid to Jordan or Egypt before March?,0.4826741814613342,0.007,-1,-1,-1
Trump Gaza is finally here!': US president promotes Gaza plan in AI video,https://www.youtube.com/watch?v=TBIcrv2S9Ww,Will Trump Media invest in Ethereum before March?,0.4365939795970917,0.0165,-1,1,1
Trump Gaza is finally here!': US president promotes Gaza plan in AI video,https://www.youtube.com/watch?v=TBIcrv2S9Ww,Will Donald Trump be named in Epstein files?,0.4344546198844909,0.135,-1,1,1
"'Elon, let the Cabinet speak': Trump asks his Cabinet if they are happy with Musk",https://www.youtube.com/watch?v=N9bxVV1b4zc,Will Trump say 'Elon' or 'Musk' during the 2025 State of the Union?,0.5401179790496826,0.62,0,1,1
"For Trump, 3 court losses in 90 minutes",https://www.youtube.com/watch?v=wgbHSufk9NE,Trump's birthright citizenship ban unblocked before March?,0.4021400213241577,0.0105,0,1,1
"US and Ukraine agree to terms on natural resources and reconstruction, official says",https://www.youtube.com/watch?v=7qYwOr4jgnI,Will Trump meet with Zelenskyy before July?,0.6675131320953369,0.9835,1,1,1
"US and Ukraine agree to terms on natural resources and reconstruction, official says",https://www.youtube.com/watch?v=7qYwOr4jgnI,Will Trump meet with Volodymyr Zelenskyy in his first 100 days?,0.5842186212539673,0.981,1,1,1
"US and Ukraine agree to terms on natural resources and reconstruction, official says",https://www.youtube.com/watch?v=7qYwOr4jgnI,Will Trump meet with Volodymyr Zelenskyy in 2025?,0.5721807479858398,0.994,1,1,1
"US and Ukraine agree to terms on natural resources and reconstruction, official says",https://www.youtube.com/watch?v=7qYwOr4jgnI,Will Putin meet with Trump in February?,0.4939750730991363,0.0075,-1,-1,-1
"US and Ukraine agree to terms on natural resources and reconstruction, official says",https://www.youtube.com/watch?v=7qYwOr4jgnI,Will Trump cut Ukraine off from Starlink?,0.463115394115448,0.029,0,1,1
"US and Ukraine agree to terms on natural resources and reconstruction, official says",https://www.youtube.com/watch?v=7qYwOr4jgnI,Will Trump meet with Keir Starmer in his first 100 days?,0.4303214848041534,0.9905,1,1,1
"US and Ukraine agree to terms on natural resources and reconstruction, official says",https://www.youtube.com/watch?v=7qYwOr4jgnI,Will Trump invite the Philadelphia Eagles to the White House?,0.4267292618751526,0.88,1,1,1
"US and Ukraine agree to terms on natural resources and reconstruction, official says",https://www.youtube.com/watch?v=7qYwOr4jgnI,Will Trump meet with Keir Starmer in 2025?,0.4111809730529785,0.997,1,1,1
'Most eyes are going to be on Elon Musk': Haberman on Trump's first Cabinet meeting,https://www.youtube.com/watch?v=V3eAY2KO-t8,Will Trump say 'DOGE' or 'Department of Government Efficiency' during the 2025 State of the Union?,0.4233588576316833,0.84,-1,-1,1
Marjorie Taylor Greene says federal workers 'do not deserve their paychecks',https://www.youtube.com/watch?v=IzuwA2GMJU4,Will Trump say 'Elon' or 'Musk' during the 2025 State of the Union?,0.5759859681129456,0.62,0,1,1
Marjorie Taylor Greene says federal workers 'do not deserve their paychecks',https://www.youtube.com/watch?v=IzuwA2GMJU4,Will Trump meet with Keir Starmer in his first 100 days?,0.5258286595344543,0.9905,1,1,1
Marjorie Taylor Greene says federal workers 'do not deserve their paychecks',https://www.youtube.com/watch?v=IzuwA2GMJU4,Will Trump meet with Keir Starmer in 2025?,0.4974394738674164,0.997,1,1,1
Marjorie Taylor Greene says federal workers 'do not deserve their paychecks',https://www.youtube.com/watch?v=IzuwA2GMJU4,Will Trump meet with Zelenskyy before July?,0.4786241352558136,0.9835,1,1,1
Marjorie Taylor Greene says federal workers 'do not deserve their paychecks',https://www.youtube.com/watch?v=IzuwA2GMJU4,Will Trump meet with Volodymyr Zelenskyy in his first 100 days?,0.4751769304275512,0.981,1,1,1
Marjorie Taylor Greene says federal workers 'do not deserve their paychecks',https://www.youtube.com/watch?v=IzuwA2GMJU4,Will Trump meet with Volodymyr Zelenskyy in 2025?,0.4629103541374206,0.994,1,1,1
Marjorie Taylor Greene says federal workers 'do not deserve their paychecks',https://www.youtube.com/watch?v=IzuwA2GMJU4,Will Donald Trump sign 5-9 executive orders in March?,0.4609743356704712,0.125,1,-1,-1
Marjorie Taylor Greene says federal workers 'do not deserve their paychecks',https://www.youtube.com/watch?v=IzuwA2GMJU4,Will Donald Trump sign 28-29 executive orders in February?,0.4597560465335846,0.31,-1,-1,-1
Marjorie Taylor Greene says federal workers 'do not deserve their paychecks',https://www.youtube.com/watch?v=IzuwA2GMJU4,Will Putin meet with Trump in February?,0.4574371576309204,0.0075,-1,-1,-1
Marjorie Taylor Greene says federal workers 'do not deserve their paychecks',https://www.youtube.com/watch?v=IzuwA2GMJU4,Will Trump say 'DOGE' or 'Department of Government Efficiency' during the 2025 State of the Union?,0.4424959123134613,0.84,-1,-1,1
Marjorie Taylor Greene says federal workers 'do not deserve their paychecks',https://www.youtube.com/watch?v=IzuwA2GMJU4,Will Donald Trump sign less than 28 executive orders in February?,0.4390432238578796,0.0755,-1,-1,-1
Marjorie Taylor Greene says federal workers 'do not deserve their paychecks',https://www.youtube.com/watch?v=IzuwA2GMJU4,Will Donald Trump sign less than 5 executive orders in March?,0.4341514110565185,0.07,-1,-1,-1
Marjorie Taylor Greene says federal workers 'do not deserve their paychecks',https://www.youtube.com/watch?v=IzuwA2GMJU4,Will Donald Trump sign 30-31 executive orders in February?,0.4223085045814514,0.58,1,1,1
Marjorie Taylor Greene says federal workers 'do not deserve their paychecks',https://www.youtube.com/watch?v=IzuwA2GMJU4,Will Trump Media invest in Ethereum before March?,0.4216418862342834,0.0165,-1,1,1
Marjorie Taylor Greene says federal workers 'do not deserve their paychecks',https://www.youtube.com/watch?v=IzuwA2GMJU4,Will Trump invite the Philadelphia Eagles to the White House?,0.4169573783874511,0.88,1,1,1
Marjorie Taylor Greene says federal workers 'do not deserve their paychecks',https://www.youtube.com/watch?v=IzuwA2GMJU4,Will Donald Trump sign 32-33 executive orders in February?,0.4102764725685119,0.075,1,-1,-1
Marjorie Taylor Greene says federal workers 'do not deserve their paychecks',https://www.youtube.com/watch?v=IzuwA2GMJU4,Will Trump issue an executive order on February 26?,0.4033131301403045,0.69,1,1,1
Marjorie Taylor Greene says federal workers 'do not deserve their paychecks',https://www.youtube.com/watch?v=IzuwA2GMJU4,Will Donald Trump sign 34 or more executive orders in February?,0.4003979563713074,0.0695,-1,-1,-1
Marjorie Taylor Greene says federal workers 'do not deserve their paychecks',https://www.youtube.com/watch?v=IzuwA2GMJU4,Will Trump issue an executive order on February 27?,0.4000696539878845,0.45,1,-1,-1
Hear how a DOJ attorney responded when a federal judge asked about DOGE and Musk,https://www.youtube.com/watch?v=Yrtdid1BzDo,Will Trump say 'DOGE' or 'Department of Government Efficiency' during the 2025 State of the Union?,0.5980229377746582,0.82,1,-1,1
Federal worker responds to Trump's messaging on Musk's email,https://www.youtube.com/watch?v=8KJw7b6oWxQ,Will Trump say 'Elon' or 'Musk' during the 2025 State of the Union?,0.5451091527938843,0.625,-1,-1,1
Rancher who has voted for Trump three times shares concerns,https://www.youtube.com/watch?v=AkcWUNHEzWU,Will Trump say 'Elon' or 'Musk' during the 2025 State of the Union?,0.4214849174022674,0.625,-1,-1,1
We are on the path out of NATO': Ex-Trump national security adviser on Trump's rhetoric,https://www.youtube.com/watch?v=evlcHLHnwm0,Will Trump sanction Russia before March?,0.4407442212104797,0.0145,-1,-1,-1
We are on the path out of NATO': Ex-Trump national security adviser on Trump's rhetoric,https://www.youtube.com/watch?v=evlcHLHnwm0,Will Putin meet with Trump in February?,0.4231903851032257,0.0195,-1,-1,-1
We are on the path out of NATO': Ex-Trump national security adviser on Trump's rhetoric,https://www.youtube.com/watch?v=evlcHLHnwm0,Will Trump cut Ukraine off from Starlink?,0.4012265801429748,0.05,-1,-1,1
Confusion over Musk's email to federal workers after agencies are told responses are voluntary,https://www.youtube.com/watch?v=Yzyrmx6oL1s,Will Trump say 'Elon' or 'Musk' during the 2025 State of the Union?,0.5281251668930054,0.625,-1,-1,1
"Macron interrupts Trump, clarifies how Europe gave money to Ukraine",https://www.youtube.com/watch?v=vYFfeIIHqX0,Will Trump cut Ukraine off from Starlink?,0.417299211025238,0.05,-1,-1,1
Map shows how Trump's own supporters could be hurt by his job cuts,https://www.youtube.com/watch?v=TA-lI8rTZlw,Will Trump say 'Elon' or 'Musk' during the 2025 State of the Union?,0.4248169064521789,0.625,0,-1,1
Taking a dive': Harry Enten on Trump's latest approval ratings,https://www.youtube.com/watch?v=-Thqk4HmXr4,Will Trump's 538 approval rating be less than 47.5% on February 28?,0.4441043138504028,0.235,-1,-1,-1
Taking a dive': Harry Enten on Trump's latest approval ratings,https://www.youtube.com/watch?v=-Thqk4HmXr4,Will Trump's 538 approval rating be 49.5% or higher on February 28?,0.4345780313014984,0.032,-1,-1,-1
Taking a dive': Harry Enten on Trump's latest approval ratings,https://www.youtube.com/watch?v=-Thqk4HmXr4,Trump negative approval before April?,0.4330404996871948,0.83,1,1,1
Taking a dive': Harry Enten on Trump's latest approval ratings,https://www.youtube.com/watch?v=-Thqk4HmXr4,Will Trump's 538 approval rating be less than 47.0% on February 21?,0.4305710792541504,0.0025,-1,-1,-1
Taking a dive': Harry Enten on Trump's latest approval ratings,https://www.youtube.com/watch?v=-Thqk4HmXr4,Trump negative approval before March?,0.429080069065094,0.285,1,-1,-1
Taking a dive': Harry Enten on Trump's latest approval ratings,https://www.youtube.com/watch?v=-Thqk4HmXr4,Will Trump's 538 approval rating be between 47.5% and 47.9% on February 28?,0.4290693402290344,0.205,1,1,1
Taking a dive': Harry Enten on Trump's latest approval ratings,https://www.youtube.com/watch?v=-Thqk4HmXr4,Will Trump's 538 approval rating be 51.0% or higher on February 21?,0.4273909330368042,0.0015,-1,-1,-1
Taking a dive': Harry Enten on Trump's latest approval ratings,https://www.youtube.com/watch?v=-Thqk4HmXr4,Will Trump's 538 approval rating be between 47.5% and 47.9% on February 21?,0.4258596003055572,0.011,-1,-1,-1
